,City_x_x,2019,2020,2021,State/Province_x,City_State_x,Matched_Index,Count,City_y,State/Province_y,Longitude,Latitude,City_State_y,City_State,matches,SUMLEV,CBSA,City,State,LSAD,DATE,POPESTIMATE,POPEST_MALE,POPEST_FEMALE,UNDER5_TOTAL,UNDER5_MALE,UNDER5_FEMALE,AGE513_TOTAL,AGE513_MALE,AGE513_FEMALE,AGE1417_TOTAL,AGE1417_MALE,AGE1417_FEMALE,AGE1824_TOTAL,AGE1824_MALE,AGE1824_FEMALE,AGE16PLUS_TOTAL,AGE16PLUS_MALE,AGE16PLUS_FEMALE,AGE18PLUS_TOTAL,AGE18PLUS_MALE,AGE18PLUS_FEMALE,AGE1544_TOTAL,AGE1544_MALE,AGE1544_FEMALE,AGE2544_TOTAL,AGE2544_MALE,AGE2544_FEMALE,AGE4564_TOTAL,AGE4564_MALE,AGE4564_FEMALE,AGE65PLUS_TOTAL,AGE65PLUS_MALE,AGE65PLUS_FEMALE,AGE04_TOTAL,AGE04_MALE,AGE04_FEMALE,AGE59_TOTAL,AGE59_MALE,AGE59_FEMALE,AGE1014_TOTAL,AGE1014_MALE,AGE1014_FEMALE,AGE1519_TOTAL,AGE1519_MALE,AGE1519_FEMALE,AGE2024_TOTAL,AGE2024_MALE,AGE2024_FEMALE,AGE2529_TOTAL,AGE2529_MALE,AGE2529_FEMALE,AGE3034_TOTAL,AGE3034_MALE,AGE3034_FEMALE,AGE3539_TOTAL,AGE3539_MALE,AGE3539_FEMALE,AGE4044_TOTAL,AGE4044_MALE,AGE4044_FEMALE,AGE4549_TOTAL,AGE4549_MALE,AGE4549_FEMALE,AGE5054_TOTAL,AGE5054_MALE,AGE5054_FEMALE,AGE5559_TOTAL,AGE5559_MALE,AGE5559_FEMALE,AGE6064_TOTAL,AGE6064_MALE,AGE6064_FEMALE,AGE6569_TOTAL,AGE6569_MALE,AGE6569_FEMALE,AGE7074_TOTAL,AGE7074_MALE,AGE7074_FEMALE,AGE7579_TOTAL,AGE7579_MALE,AGE7579_FEMALE,AGE8084_TOTAL,AGE8084_MALE,AGE8084_FEMALE,AGE85PLUS_TOTAL,AGE85PLUS_MALE,AGE85PLUS_FEMALE,MEDIAN_AGE_TOTAL,MEDIAN_AGE_MALE,MEDIAN_AGE_FEMALE,City_x_y,State_x,nb_personne_starbucks,smh,smf,age_homme,age_femme
10,Anchorage,62824,64367.0,67085.0,AK,"Anchorage, AK",67,24,Anchorage, AK,-149.78,61.21,"Anchorage,  AK","Anchorage,  AK",Anchorage,310.0,11260.0,Anchorage,AK,Metropolitan Statistical Area,3.0,398807.0,205103.0,193704.0,26014.0,13280.0,12734.0,49994.0,25603.0,24391.0,21808.0,11221.0,10587.0,35892.0,20043.0,15849.0,311757.0,160493.0,151264.0,300991.0,154999.0,145992.0,172390.0,90527.0,81863.0,120279.0,62171.0,58108.0,94230.0,48286.0,45944.0,50590.0,24499.0,26091.0,26014.0,13280.0,12734.0,27762.0,14073.0,13689.0,27821.0,14438.0,13383.0,25134.0,13241.0,11893.0,26977.0,15115.0,11862.0,30562.0,16134.0,14428.0,32603.0,16703.0,15900.0,31240.0,16092.0,15148.0,25874.0,13242.0,12632.0,22708.0,11781.0,10927.0,23466.0,12054.0,11412.0,24212.0,12312.0,11900.0,23844.0,12139.0,11705.0,19825.0,9900.0,9925.0,14381.0,7183.0,7198.0,8203.0,3965.0,4238.0,4454.0,2008.0,2446.0,3727.0,1443.0,2284.0,35.4,34.9,35.9,Anchorage,AK,16616.958333333332,73708.12427666549,60072.12128548237,33.90941624452105,34.817706397389834
11,AnnArbor,61447,64636.0,68688.0,MI,"AnnArbor, MI",78,14,Ann Arbor, MI,-83.77,42.24,"Ann Arbor,  MI","Ann Arbor,  MI",Ann Arbor,310.0,11460.0,Ann Arbor,MI,Metropolitan Statistical Area,3.0,369390.0,183523.0,185867.0,17246.0,8707.0,8539.0,33961.0,17395.0,16566.0,16835.0,8619.0,8216.0,65964.0,32917.0,33047.0,309828.0,153129.0,156699.0,301348.0,148802.0,152546.0,174326.0,88460.0,85866.0,95668.0,49055.0,46613.0,83791.0,41391.0,42400.0,55925.0,25439.0,30486.0,17246.0,8707.0,8539.0,18335.0,9410.0,8925.0,19767.0,10116.0,9651.0,32859.0,16401.0,16458.0,45799.0,23004.0,22795.0,27829.0,14379.0,13450.0,24152.0,12543.0,11609.0,22454.0,11493.0,10961.0,21233.0,10640.0,10593.0,19938.0,9871.0,10067.0,21643.0,10796.0,10847.0,21545.0,10669.0,10876.0,20665.0,10055.0,10610.0,18657.0,8761.0,9896.0,16045.0,7527.0,8518.0,9932.0,4587.0,5345.0,5904.0,2574.0,3330.0,5387.0,1990.0,3397.0,34.7,33.8,35.7,Ann Arbor,MI,26385.0,75738.2434190718,61726.66838654352,35.29899249685325,36.87541091210382
12,Oxford,36869,39546.0,42621.0,AL,"Oxford, AL",2440,2,Oxford, AL,-85.78,33.61,"Oxford,  AL","Oxford,  AL","Oxford, Oxford",310.0,11500.0,Oxford,AL,Metropolitan Statistical Area,3.0,115972.0,56089.0,59883.0,6580.0,3391.0,3189.0,12514.0,6405.0,6109.0,6033.0,3148.0,2885.0,10932.0,5415.0,5517.0,93800.0,44707.0,49093.0,90845.0,43145.0,47700.0,44193.0,21804.0,22389.0,28797.0,14037.0,14760.0,29705.0,14374.0,15331.0,21411.0,9319.0,12092.0,6580.0,3391.0,3189.0,6777.0,3419.0,3358.0,7306.0,3782.0,3524.0,7761.0,3968.0,3793.0,7635.0,3799.0,3836.0,7209.0,3543.0,3666.0,7586.0,3692.0,3894.0,6923.0,3384.0,3539.0,7079.0,3418.0,3661.0,6737.0,3287.0,3450.0,7317.0,3541.0,3776.0,7729.0,3818.0,3911.0,7922.0,3728.0,4194.0,7260.0,3394.0,3866.0,6046.0,2704.0,3342.0,3787.0,1616.0,2171.0,2378.0,991.0,1387.0,1940.0,614.0,1326.0,40.1,38.7,41.5,Oxford,AL,57986.0,47122.42206856288,38404.773985878746,36.82502808037226,39.45767580114557
13,Appleton,52516,55177.0,58312.0,WI,"Appleton, WI",92,4,Appleton, WI,-88.47,44.27,"Appleton,  WI","Appleton,  WI",Appleton,310.0,11540.0,Appleton,WI,Metropolitan Statistical Area,3.0,244084.0,122872.0,121212.0,13798.0,7108.0,6690.0,28786.0,14848.0,13938.0,13804.0,7057.0,6747.0,20066.0,10344.0,9722.0,194611.0,97384.0,97227.0,187696.0,93859.0,93837.0,94089.0,48301.0,45788.0,63729.0,32707.0,31022.0,64916.0,32740.0,32176.0,38985.0,18068.0,20917.0,13798.0,7108.0,6690.0,15529.0,7943.0,7586.0,16767.0,8712.0,8055.0,16054.0,8244.0,7810.0,14306.0,7350.0,6956.0,15014.0,7814.0,7200.0,15707.0,8027.0,7680.0,16722.0,8512.0,8210.0,16286.0,8354.0,7932.0,14401.0,7385.0,7016.0,16169.0,8149.0,8020.0,17596.0,8866.0,8730.0,16750.0,8340.0,8410.0,13624.0,6711.0,6913.0,10602.0,5095.0,5507.0,6627.0,3007.0,3620.0,4309.0,1857.0,2452.0,3823.0,1398.0,2425.0,39.4,38.7,40.3,Appleton,WI,61021.0,64211.1356782904,52332.07557780667,36.358788007031706,37.9495181995182
14,Asheville,48247,50891.0,54827.0,NC,"Asheville, NC",113,13,Asheville, NC,-82.52,35.58,"Asheville,  NC","Asheville,  NC","Asheville, Shelbyville",310.0,11700.0,Asheville,NC,Metropolitan Statistical Area,3.0,472341.0,228238.0,244103.0,21252.0,10878.0,10374.0,43085.0,22016.0,21069.0,20685.0,10604.0,10081.0,33775.0,16882.0,16893.0,397635.0,190064.0,207571.0,387319.0,184740.0,202579.0,168455.0,83293.0,85162.0,119199.0,58467.0,60732.0,125619.0,60799.0,64820.0,108726.0,48592.0,60134.0,21252.0,10878.0,10374.0,23402.0,11987.0,11415.0,24887.0,12689.0,12198.0,25212.0,12905.0,12307.0,24044.0,11921.0,12123.0,28041.0,13760.0,14281.0,30964.0,15135.0,15829.0,30201.0,14793.0,15408.0,29993.0,14779.0,15214.0,28753.0,14494.0,14259.0,30605.0,15207.0,15398.0,31939.0,15281.0,16658.0,34322.0,15817.0,18505.0,33907.0,15614.0,18293.0,31097.0,14343.0,16754.0,20215.0,9160.0,11055.0,12361.0,5397.0,6964.0,11146.0,4078.0,7068.0,44.7,43.4,46.0,Asheville,NC,36333.92307692308,60622.97414512686,49407.723928278385,40.69281188934358,43.013903966768126
15,Alpharetta,56120,58963.0,63219.0,GA,"Alpharetta, GA",49,17,Alpharetta, GA,-84.36,34.08,"Alpharetta,  GA","Alpharetta,  GA",Alpharetta,310.0,12060.0,Alpharetta,GA,Metropolitan Statistical Area,3.0,6144050.0,2979550.0,3164500.0,358670.0,182985.0,175685.0,739249.0,375790.0,363459.0,360820.0,182654.0,178166.0,554956.0,277827.0,277129.0,4864237.0,2328477.0,2535760.0,4685311.0,2238121.0,2447190.0,2546195.0,1245649.0,1300546.0,1721906.0,831656.0,890250.0,1601867.0,775504.0,826363.0,806582.0,353134.0,453448.0,358670.0,182985.0,175685.0,394843.0,200257.0,194586.0,435893.0,222021.0,213872.0,430316.0,217908.0,212408.0,393973.0,196085.0,197888.0,428573.0,209385.0,219188.0,441415.0,213426.0,227989.0,428418.0,206767.0,221651.0,423500.0,202078.0,221422.0,416739.0,199825.0,216914.0,429487.0,210412.0,219075.0,402980.0,196201.0,206779.0,352661.0,169066.0,183595.0,282871.0,129957.0,152914.0,230509.0,102378.0,128131.0,142136.0,62378.0,79758.0,83002.0,34700.0,48302.0,68064.0,23721.0,44343.0,37.2,36.2,38.2,Alpharetta,GA,361414.70588235295,69877.21262526159,56949.92828958819,34.32333271802789,36.2665125612261
16,Hammonton,50196,55273.0,58310.0,NJ,"Hammonton, NJ",1338,1,Hammonton, NJ,-74.74,39.55,"Hammonton,  NJ","Hammonton,  NJ",Hammonton,310.0,12100.0,Hammonton,NJ,Metropolitan Statistical Area,3.0,274966.0,134217.0,140749.0,14223.0,7384.0,6839.0,29426.0,15178.0,14248.0,13878.0,7086.0,6792.0,23989.0,12139.0,11850.0,224386.0,108148.0,116238.0,217439.0,104569.0,112870.0,98451.0,49253.0,49198.0,64059.0,31778.0,32281.0,76382.0,36673.0,39709.0,53009.0,23979.0,29030.0,14223.0,7384.0,6839.0,15819.0,8134.0,7685.0,17082.0,8794.0,8288.0,17160.0,8783.0,8377.0,17232.0,8692.0,8540.0,17023.0,8536.0,8487.0,16142.0,8054.0,8088.0,15680.0,7756.0,7924.0,15214.0,7432.0,7782.0,15906.0,7575.0,8331.0,18689.0,8976.0,9713.0,20794.0,9994.0,10800.0,20993.0,10128.0,10865.0,17689.0,8449.0,9240.0,14235.0,6705.0,7530.0,9585.0,4288.0,5297.0,6040.0,2594.0,3446.0,5460.0,1943.0,3517.0,42.3,40.7,43.9,Hammonton,NJ,274966.0,64409.40292499298,52493.66338386927,38.186794519323186,40.52523996618093
17,Opelika,39355,41760.0,45002.0,AL,"Opelika, AL",2405,3,Opelika, AL,-85.41,32.62,"Opelika,  AL","Opelika,  AL",Opelika,310.0,12220.0,Opelika,AL,Metropolitan Statistical Area,3.0,177218.0,87445.0,89773.0,9619.0,5041.0,4578.0,18899.0,9713.0,9186.0,8768.0,4506.0,4262.0,29919.0,15355.0,14564.0,144192.0,70351.0,73841.0,139932.0,68185.0,71747.0,82692.0,41296.0,41396.0,46237.0,22594.0,23643.0,40584.0,19786.0,20798.0,23192.0,10450.0,12742.0,9619.0,5041.0,4578.0,10340.0,5253.0,5087.0,10791.0,5619.0,5172.0,14476.0,7246.0,7230.0,21979.0,11456.0,10523.0,12605.0,6311.0,6294.0,11654.0,5657.0,5997.0,11167.0,5406.0,5761.0,10811.0,5220.0,5591.0,10076.0,4837.0,5239.0,10609.0,5190.0,5419.0,10192.0,5033.0,5159.0,9707.0,4726.0,4981.0,8016.0,3718.0,4298.0,6734.0,3146.0,3588.0,4097.0,1886.0,2211.0,2442.0,1034.0,1408.0,1903.0,666.0,1237.0,33.7,32.4,35.0,Opelika,AL,59072.666666666664,49655.467805724045,40469.206261665095,33.55807650523186,35.505463780869526
18,Georgetown,63466,64916.0,71372.0,TX,"Georgetown, TX",1201,4,Georgetown, TX,-97.7,30.63,"Georgetown,  TX","Georgetown,  TX","Georgetown, Georgetown",310.0,12420.0,Georgetown,TX,Metropolitan Statistical Area,3.0,2352426.0,1185819.0,1166607.0,134919.0,69134.0,65785.0,266672.0,136785.0,129887.0,120708.0,61682.0,59026.0,218385.0,109006.0,109379.0,1889617.0,948634.0,940983.0,1830127.0,918218.0,911909.0,1092709.0,559093.0,533616.0,784599.0,404190.0,380409.0,554084.0,280506.0,273578.0,273059.0,124516.0,148543.0,134919.0,69134.0,65785.0,146266.0,74872.0,71394.0,151389.0,77698.0,73691.0,152050.0,77097.0,74953.0,156060.0,77806.0,78254.0,189682.0,96798.0,92884.0,210738.0,108864.0,101874.0,202989.0,105059.0,97930.0,181190.0,93469.0,87721.0,159656.0,82278.0,77378.0,146064.0,75157.0,70907.0,129058.0,64595.0,64463.0,119306.0,58476.0,60830.0,99138.0,46641.0,52497.0,78614.0,36713.0,41901.0,46091.0,21135.0,24956.0,26337.0,11514.0,14823.0,22879.0,8513.0,14366.0,35.8,35.5,36.2,Georgetown,TX,588106.5,78581.41782638161,64043.85552850101,34.04467966865095,35.21129652059348
19,Bakersfield,39477,44063.0,45961.0,CA,"Bakersfield, CA",160,36,Bakersfield, CA,-119.05,35.3,"Bakersfield,  CA","Bakersfield,  CA",Bakersfield,310.0,12540.0,Bakersfield,CA,Metropolitan Statistical Area,3.0,917673.0,471601.0,446072.0,65708.0,33716.0,31992.0,136537.0,69624.0,66913.0,61157.0,31131.0,30026.0,90349.0,48052.0,42297.0,684069.0,352328.0,331741.0,654271.0,337130.0,317141.0,399658.0,211924.0,187734.0,264053.0,140856.0,123197.0,195231.0,99390.0,95841.0,104638.0,48832.0,55806.0,65708.0,33716.0,31992.0,73785.0,37714.0,36071.0,78653.0,40025.0,38628.0,70920.0,36420.0,34500.0,64685.0,34648.0,30037.0,70407.0,37535.0,32872.0,70758.0,37757.0,33001.0,64930.0,34750.0,30180.0,57958.0,30814.0,27144.0,51149.0,26652.0,24497.0,49276.0,25108.0,24168.0,48446.0,24348.0,24098.0,46360.0,23282.0,23078.0,37164.0,18375.0,18789.0,28371.0,13387.0,14984.0,18270.0,8389.0,9881.0,11433.0,5131.0,6302.0,9400.0,3550.0,5850.0,32.4,32.0,32.8,Bakersfield,CA,25490.916666666668,50502.526389042025,41159.55900706925,31.328099389102228,32.35161588263778
20,Towson,62379,66328.0,70490.0,MD,"Towson, MD",3215,8,Towson, MD,-76.6,39.4,"Towson,  MD","Towson,  MD",Towson,310.0,12580.0,Towson,MD,Metropolitan Statistical Area,3.0,2838327.0,1374362.0,1463965.0,162250.0,82852.0,79398.0,315488.0,160949.0,154539.0,144173.0,73446.0,70727.0,241828.0,122503.0,119325.0,2287769.0,1093364.0,1194405.0,2216416.0,1057115.0,1159301.0,1128790.0,557631.0,571159.0,779692.0,380618.0,399074.0,731537.0,352110.0,379427.0,463359.0,201884.0,261475.0,162250.0,82852.0,79398.0,172072.0,87735.0,84337.0,180319.0,92150.0,88169.0,177914.0,90357.0,87557.0,171184.0,86656.0,84528.0,188730.0,93596.0,95134.0,207696.0,101083.0,106613.0,201177.0,97729.0,103448.0,182089.0,88210.0,93879.0,164886.0,79677.0,85209.0,182964.0,88434.0,94530.0,196063.0,94703.0,101360.0,187624.0,89296.0,98328.0,153462.0,71251.0,82211.0,126017.0,56795.0,69222.0,81490.0,35375.0,46115.0,51426.0,20900.0,30526.0,50964.0,17563.0,33401.0,38.9,37.7,40.1,Towson,MD,354790.875,77925.6781674976,63509.427706510534,36.21985328465135,38.61853801149618
21,Bangor,43086,47574.0,50480.0,ME,"Bangor, ME",167,3,Bangor, ME,-68.74,44.84,"Bangor,  ME","Bangor,  ME",Bangor,310.0,12620.0,Bangor,ME,Metropolitan Statistical Area,3.0,152765.0,76175.0,76590.0,6642.0,3352.0,3290.0,13456.0,7002.0,6454.0,7070.0,3758.0,3312.0,15773.0,8528.0,7245.0,129282.0,64035.0,65247.0,125597.0,62063.0,63534.0,59249.0,30497.0,28752.0,38111.0,19109.0,19002.0,42095.0,20731.0,21364.0,29618.0,13695.0,15923.0,6642.0,3352.0,3290.0,7134.0,3679.0,3455.0,8027.0,4221.0,3806.0,10643.0,5726.0,4917.0,10495.0,5662.0,4833.0,9388.0,4753.0,4635.0,10425.0,5287.0,5138.0,9396.0,4693.0,4703.0,8902.0,4376.0,4526.0,8897.0,4360.0,4537.0,10060.0,5004.0,5056.0,11383.0,5600.0,5783.0,11755.0,5767.0,5988.0,10028.0,4856.0,5172.0,8400.0,4031.0,4369.0,4924.0,2295.0,2629.0,3250.0,1380.0,1870.0,3016.0,1133.0,1883.0,42.3,40.8,43.8,Bangor,ME,50921.666666666664,55640.75114803221,45347.21218564625,39.134637348211356,41.32936414675545
22,BatonRouge,49639,53102.0,56396.0,LA,"BatonRouge, LA",185,10,Baton Rouge, LA,-91.14,30.42,"Baton Rouge,  LA","Baton Rouge,  LA",Baton Rouge,310.0,12940.0,Baton Rouge,LA,Metropolitan Statistical Area,3.0,871905.0,426889.0,445016.0,53558.0,27304.0,26254.0,103408.0,52389.0,51019.0,46727.0,23776.0,22951.0,93777.0,46439.0,47338.0,691218.0,335046.0,356172.0,668212.0,323420.0,344792.0,364501.0,181473.0,183028.0,236014.0,117423.0,118591.0,206300.0,100994.0,105306.0,132121.0,58564.0,73557.0,53558.0,27304.0,26254.0,56838.0,28686.0,28152.0,58587.0,29868.0,28719.0,58677.0,29536.0,29141.0,69810.0,34514.0,35296.0,60101.0,30031.0,30070.0,59327.0,29599.0,29728.0,60540.0,30106.0,30434.0,56046.0,27687.0,28359.0,49253.0,24561.0,24692.0,51505.0,25476.0,26029.0,53352.0,26013.0,27339.0,52190.0,24944.0,27246.0,45575.0,21177.0,24398.0,37163.0,16960.0,20203.0,23238.0,10212.0,13026.0,14071.0,5843.0,8228.0,12074.0,4372.0,7702.0,36.6,35.7,37.5,Baton Rouge,LA,87190.5,62276.32249792876,50755.202835811935,34.68946962793607,36.584713808042856
23,BattleCreek,40497,44796.0,47789.0,MI,"BattleCreek, MI",186,2,Battle Creek, MI,-85.18,42.26,"Battle Creek,  MI","Battle Creek,  MI",Battle Creek,310.0,12980.0,Battle Creek,MI,Metropolitan Statistical Area,3.0,133819.0,65963.0,67856.0,7586.0,3894.0,3692.0,15563.0,8007.0,7556.0,7258.0,3803.0,3455.0,11692.0,5990.0,5702.0,107026.0,52173.0,54853.0,103412.0,50259.0,53153.0,49981.0,25044.0,24937.0,32875.0,16202.0,16673.0,34288.0,17041.0,17247.0,24557.0,11026.0,13531.0,7586.0,3894.0,3692.0,8535.0,4406.0,4129.0,8872.0,4552.0,4320.0,8840.0,4661.0,4179.0,8266.0,4181.0,4085.0,8351.0,4109.0,4242.0,8263.0,4059.0,4204.0,8093.0,3997.0,4096.0,8168.0,4037.0,4131.0,7690.0,3809.0,3881.0,8491.0,4254.0,4237.0,8865.0,4453.0,4412.0,9242.0,4525.0,4717.0,8197.0,3898.0,4299.0,6736.0,3173.0,3563.0,4154.0,1854.0,2300.0,2807.0,1181.0,1626.0,2663.0,920.0,1743.0,40.1,39.0,41.1,Battle Creek,MI,66909.5,52736.094008162574,42979.916616652496,36.82136955565999,39.037255364300876
24,BayCity,43230,47430.0,50396.0,MI,"BayCity, MI",189,1,Bay City, MI,-83.89,43.62,"Bay City,  MI","Bay City,  MI","Bay City, Bay City",310.0,13020.0,Bay City,MI,Metropolitan Statistical Area,3.0,102985.0,50978.0,52007.0,4870.0,2487.0,2383.0,10110.0,5272.0,4838.0,5267.0,2699.0,2568.0,7844.0,4052.0,3792.0,85386.0,41864.0,43522.0,82738.0,40520.0,42218.0,36600.0,18649.0,17951.0,24801.0,12580.0,12221.0,27999.0,13880.0,14119.0,22094.0,10008.0,12086.0,4870.0,2487.0,2383.0,5282.0,2711.0,2571.0,6140.0,3243.0,2897.0,6025.0,3127.0,2898.0,5774.0,2942.0,2832.0,6275.0,3209.0,3066.0,6370.0,3226.0,3144.0,6075.0,3098.0,2977.0,6081.0,3047.0,3034.0,5830.0,2927.0,2903.0,6630.0,3367.0,3263.0,7482.0,3680.0,3802.0,8057.0,3906.0,4151.0,7256.0,3471.0,3785.0,6017.0,2861.0,3156.0,3865.0,1787.0,2078.0,2539.0,1113.0,1426.0,2417.0,776.0,1641.0,43.8,42.4,45.4,Bay City,MI,102985.0,55589.39697176757,45305.35853199057,39.582839656322335,41.97444574768781
25,Beckley,41334,42783.0,46166.0,WV,"Beckley, WV",203,2,Beckley, WV,-81.18,37.8,"Beckley,  WV","Beckley,  WV","Beckley, Berkeley",310.0,13220.0,Beckley,WV,Metropolitan Statistical Area,3.0,113698.0,57492.0,56206.0,5826.0,3033.0,2793.0,12338.0,6265.0,6073.0,5688.0,2891.0,2797.0,8377.0,4578.0,3799.0,92652.0,46713.0,45939.0,89846.0,45303.0,44543.0,39864.0,21194.0,18670.0,27260.0,14484.0,12776.0,29426.0,14902.0,14524.0,24783.0,11339.0,13444.0,5826.0,3033.0,2793.0,6608.0,3342.0,3266.0,7191.0,3682.0,3509.0,6554.0,3396.0,3158.0,6050.0,3314.0,2736.0,6513.0,3552.0,2961.0,6926.0,3721.0,3205.0,6420.0,3404.0,3016.0,7401.0,3807.0,3594.0,7414.0,3890.0,3524.0,7069.0,3706.0,3363.0,7022.0,3535.0,3487.0,7921.0,3771.0,4150.0,8078.0,3895.0,4183.0,7290.0,3534.0,3756.0,4291.0,1962.0,2329.0,2698.0,1146.0,1552.0,2426.0,802.0,1624.0,43.2,41.8,44.8,Beckley,WV,56849.0,50813.04411844001,41412.63095652861,38.94159187365199,41.3050386079778
26,Bellingham,51683,54927.0,58137.0,WA,"Bellingham, WA",227,14,Bellingham, WA,-122.47,48.73,"Bellingham,  WA","Bellingham,  WA",Bellingham,310.0,13380.0,Bellingham,WA,Metropolitan Statistical Area,3.0,228831.0,113539.0,115292.0,10580.0,5401.0,5179.0,22437.0,11624.0,10813.0,10081.0,5232.0,4849.0,30283.0,14745.0,15538.0,190712.0,93871.0,96841.0,185733.0,91282.0,94451.0,98607.0,49751.0,48856.0,60789.0,31070.0,29719.0,52723.0,26045.0,26678.0,41938.0,19422.0,22516.0,10580.0,5401.0,5179.0,12311.0,6384.0,5927.0,12672.0,6536.0,6136.0,15041.0,7503.0,7538.0,22777.0,11178.0,11599.0,16174.0,8334.0,7840.0,15311.0,7957.0,7354.0,15038.0,7601.0,7437.0,14266.0,7178.0,7088.0,12347.0,6258.0,6089.0,13077.0,6546.0,6531.0,13137.0,6393.0,6744.0,14162.0,6848.0,7314.0,13903.0,6545.0,7358.0,12335.0,5847.0,6488.0,7517.0,3533.0,3984.0,4346.0,1999.0,2347.0,3837.0,1498.0,2339.0,38.2,37.3,39.1,Bellingham,WA,16345.07142857143,64112.87182416284,52251.99053669271,37.192303966038104,38.8146445546959
27,Bend,58666,63872.0,67743.0,OR,"Bend, OR",238,12,Bend, OR,-121.26,44.06,"Bend,  OR","Bend,  OR","Bend, Great Bend",310.0,13460.0,Bend,OR,Metropolitan Statistical Area,3.0,204801.0,102222.0,102579.0,9720.0,5035.0,4685.0,20215.0,10384.0,9831.0,9697.0,5065.0,4632.0,13500.0,6949.0,6551.0,169941.0,84237.0,85704.0,165169.0,81738.0,83431.0,76848.0,39164.0,37684.0,56132.0,28436.0,27696.0,53431.0,26255.0,27176.0,42106.0,20098.0,22008.0,9720.0,5035.0,4685.0,10929.0,5578.0,5351.0,11767.0,6092.0,5675.0,11036.0,5806.0,5230.0,9680.0,4922.0,4758.0,12887.0,6597.0,6290.0,14410.0,7280.0,7130.0,14873.0,7507.0,7366.0,13962.0,7052.0,6910.0,12847.0,6576.0,6271.0,13094.0,6545.0,6549.0,12720.0,6145.0,6575.0,14770.0,6989.0,7781.0,14722.0,6927.0,7795.0,12411.0,6118.0,6293.0,7591.0,3727.0,3864.0,4164.0,2032.0,2132.0,3218.0,1294.0,1924.0,42.4,41.5,43.4,Bend,OR,17066.75,74661.19946313683,60848.87756245651,39.482948875975815,41.020384289182
28,Billings,53437,56515.0,59698.0,MT,"Billings, MT",267,9,Billings, MT,-108.58,45.76,"Billings,  MT","Billings,  MT",Billings,310.0,13740.0,Billings,MT,Metropolitan Statistical Area,3.0,187037.0,93098.0,93939.0,10311.0,5311.0,5000.0,22016.0,11386.0,10630.0,10298.0,5226.0,5072.0,14358.0,7278.0,7080.0,149462.0,73750.0,75712.0,144412.0,71175.0,73237.0,71709.0,36191.0,35518.0,49706.0,25052.0,24654.0,45880.0,22885.0,22995.0,34468.0,15960.0,18508.0,10311.0,5311.0,5000.0,11850.0,6135.0,5715.0,12819.0,6616.0,6203.0,11589.0,5857.0,5732.0,10414.0,5282.0,5132.0,12325.0,6211.0,6114.0,12621.0,6310.0,6311.0,12791.0,6475.0,6316.0,11969.0,6056.0,5913.0,10427.0,5247.0,5180.0,10841.0,5534.0,5307.0,11725.0,5791.0,5934.0,12887.0,6313.0,6574.0,11509.0,5563.0,5946.0,9611.0,4562.0,5049.0,5998.0,2837.0,3161.0,3658.0,1662.0,1996.0,3692.0,1336.0,2356.0,39.5,38.7,40.4,Billings,MT,20781.88888888889,65813.08319838316,53637.662806682274,37.011944402672455,38.74115117256943
29,Binghamton,44318,48318.0,51295.0,NY,"Binghamton, NY",269,2,Binghamton, NY,-75.9,42.14,"Binghamton,  NY","Binghamton,  NY",Binghamton,310.0,13780.0,Binghamton,NY,Metropolitan Statistical Area,3.0,245220.0,121720.0,123500.0,12015.0,6125.0,5890.0,24436.0,12652.0,11784.0,11570.0,5985.0,5585.0,31272.0,16182.0,15090.0,202995.0,99968.0,103027.0,197199.0,96958.0,100241.0,94573.0,48276.0,46297.0,54635.0,27600.0,27035.0,62173.0,30832.0,31341.0,49119.0,22344.0,26775.0,12015.0,6125.0,5890.0,13398.0,6941.0,6457.0,13942.0,7202.0,6740.0,17863.0,9350.0,8513.0,22075.0,11326.0,10749.0,14317.0,7292.0,7025.0,13261.0,6700.0,6561.0,13841.0,6917.0,6924.0,13216.0,6691.0,6525.0,12141.0,6041.0,6100.0,14618.0,7309.0,7309.0,17029.0,8349.0,8680.0,18385.0,9133.0,9252.0,15401.0,7662.0,7739.0,12703.0,6049.0,6654.0,8558.0,3874.0,4684.0,5870.0,2515.0,3355.0,6587.0,2244.0,4343.0,40.7,39.3,42.1,Binghamton,NY,122610.0,56565.267287996496,46100.69283971714,38.16195366414723,40.46534412955466
